State;City;Population;Violent_crime;Murder;Rape;Robbery;Aggravated_assault;Property_crime;Burglary;Larceny_theft;Vehicle_theft;Arson
TEXAS;La Grange;4 630;19;0;9;0;10;85;10;70;5;1
TEXAS;La Grulla;1 709;6;0;0;0;6;3;2;1;0;0
TEXAS;Laguna Vista;3 163;5;0;2;2;1;27;8;17;2;0
TEXAS;Lake Dallas5;8 052;22;1;3;2;16;117;20;84;13;1
TEXAS;Lake Jackson;27 624;57;2;10;12;33;703;84;597;22;2
TEXAS;Lakeside;1 614;3;0;0;0;3;26;5;16;5;0
TEXAS;Lakeview, Harrison County5;6 361;5;0;1;0;4;48;5;39;4;0
TEXAS;Lakeway;16 248;9;0;1;3;5;146;21;120;5;0
TEXAS;Lake Worth;4 993;6;0;1;2;3;337;53;272;12;0
TEXAS;La Marque;17 088;71;2;10;17;42;776;103;617;56;0
TEXAS;Lamesa;8 997;74;2;7;12;53;398;109;271;18;1
TEXAS;Lampasas;8 067;15;0;3;1;11;206;20;180;6;1
TEXAS;Lancaster;39 795;147;0;8;53;86;1 014;155;680;179;2
TEXAS;La Porte5;35 622;83;1;15;15;52;520;73;392;55;0
TEXAS;Laredo5;264 916;836;4;104;164;564;4 692;708;3 726;258;39
TEXAS;La Vernia;1 472;1;0;0;0;1;11;4;6;1;0
TEXAS;Lavon;3 755;4;0;0;1;3;22;1;21;0;0
TEXAS;League City5;109 401;121;3;56;14;48;1 487;192;1 209;86;4
TEXAS;Leander5;61 314;67;0;32;7;28;520;48;439;33;4
TEXAS;Leon Valley;11 644;14;1;0;4;9;539;51;436;52;0
TEXAS;Levelland;13 530;140;2;22;8;108;405;113;269;23;0
TEXAS;Lewisville;108 000;239;2;54;67;116;2 125;266;1 623;236;14
TEXAS;Liberty;9 471;26;0;5;2;19;216;29;181;6;1
TEXAS;Liberty Hill;2 757;2;0;1;0;1;17;7;8;2;0
TEXAS;Linden;1 926;3;0;0;1;2;32;8;22;2;0
TEXAS;Littlefield;5 911;30;0;5;3;22;126;30;86;10;0
TEXAS;Live Oak;16 280;33;0;2;9;22;645;41;570;34;2
TEXAS;Livingston;5 112;16;1;6;2;7;297;13;254;30;3
TEXAS;Lockhart;14 079;2;0;1;1;0;154;29;116;9;2
TEXAS;Longview;81 783;374;4;62;63;245;2 410;411;1 809;190;4
TEXAS;Lorena;1 776;11;0;2;0;9;32;1;28;3;0
TEXAS;Los Fresnos;7 992;53;0;1;1;51;124;12;108;4;0
TEXAS;Lubbock;259 208;2 613;10;268;468;1 867;11 940;2 391;8 324;1 225;85
TEXAS;Lufkin5;35 555;184;1;28;35;120;1 558;261;1 181;116;3
TEXAS;Luling;6 027;25;0;7;0;18;107;12;90;5;0
TEXAS;Lumberton;13 084;22;1;2;1;18;151;18;122;11;0
TEXAS;Lyford;2 545;4;0;3;0;1;22;6;14;2;0
TEXAS;Lytle;3 073;1;0;0;1;0;93;11;69;13;1
TEXAS;Madisonville;4 776;20;0;1;3;16;28;6;17;5;0
TEXAS;Manor;12 379;48;0;11;3;34;249;28;203;18;6
TEXAS;Mansfield5;72 979;65;1;24;13;27;766;87;633;46;1
TEXAS;Manvel;12 721;10;0;0;1;9;104;37;56;11;2
TEXAS;Marble Falls;7 047;23;0;5;1;17;251;52;191;8;1
TEXAS;Marfa;1 682;5;0;1;0;4;7;1;6;0;1
TEXAS;Marshall4;23 036;121;3;3;16;99;;207;;45;3
TEXAS;Mathis;4 768;21;1;2;3;15;112;31;72;9;3
TEXAS;McAllen;144 915;140;1;33;39;67;3 595;152;3 415;28;3
TEXAS;McGregor;5 235;21;0;5;2;14;34;11;22;1;0
TEXAS;McKinney;200 615;287;2;61;42;182;1 993;255;1 572;166;8
TEXAS;Meadows Place;4 616;5;0;0;1;4;148;14;121;13;0
TEXAS;Melissa;11 195;7;0;2;0;5;76;10;65;1;0
TEXAS;Memorial Villages;12 472;8;0;0;1;7;75;18;56;1;0
TEXAS;Mercedes;16 882;67;0;7;8;52;667;83;559;25;0
TEXAS;Merkel;2 623;17;0;8;2;7;17;7;7;3;1
TEXAS;Mesquite;143 078;685;6;45;244;390;5 197;661;3 660;876;7
TEXAS;Mineola;4 804;5;0;0;0;5;87;8;70;9;0
TEXAS;Mineral Wells;14 872;22;1;3;3;15;457;153;274;30;3
TEXAS;Mission;85 705;105;1;37;23;44;1 618;161;1 387;70;3
TEXAS;Missouri City5;75 747;107;1;13;26;67;811;109;645;57;4
TEXAS;Monahans;7 770;36;1;5;1;29;135;18;106;11;0
TEXAS;Mont Belvieu;6 647;11;0;1;1;9;168;16;121;31;0
TEXAS;Morgans Point Resort;4 637;5;0;3;1;1;10;3;5;2;0
TEXAS;Mount Pleasant5;16 307;90;2;26;11;51;465;72;369;24;2
TEXAS;Muleshoe;5 029;3;0;0;0;3;20;5;14;1;0
TEXAS;Murphy;20 962;9;0;2;2;5;105;9;92;4;0
TEXAS;Mustang Ridge5;1 001;11;0;2;0;9;35;3;23;9;0
TEXAS;Nacogdoches;33 613;111;2;12;27;70;864;159;647;58;2
TEXAS;Naples5;1 302;1;0;0;0;1;8;4;4;0;0
TEXAS;Nash;3 783;41;0;2;2;37;58;15;43;0;0
TEXAS;Natalia;1 602;4;0;1;0;3;16;3;10;3;0
TEXAS;Navasota;7 795;37;0;8;3;26;212;82;100;30;0
TEXAS;Nederland;17 557;62;1;13;6;42;332;52;243;37;0
TEXAS;Needville;3 094;1;0;0;1;0;2;0;2;0;0
TEXAS;New Boston;4 663;72;0;0;0;72;211;37;172;2;0
TEXAS;New Braunfels;88 706;219;2;21;25;171;1 120;209;805;106;3
TEXAS;Newton5;2 346;6;0;3;0;3;38;15;21;2;0
TEXAS;Nixon;2 482;6;0;0;0;6;11;5;3;3;2
TEXAS;Nocona;2 975;2;0;0;0;2;20;10;10;0;0
TEXAS;Nolanville;5 879;5;0;0;2;3;66;11;50;5;0
TEXAS;Northeast5;3 404;1;0;1;0;0;49;6;39;4;0
TEXAS;Northlake;3 341;5;0;2;0;3;58;8;43;7;2
TEXAS;North Richland Hills;71 816;143;1;39;24;79;1 279;153;990;136;1
TEXAS;Oak Ridge North;3 174;3;0;0;1;2;37;2;33;2;0
TEXAS;Odessa;123 468;1 282;13;141;128;1 000;3 624;469;2 656;499;17
TEXAS;Olmos Park5;2 478;1;0;0;0;1;31;8;23;0;0
TEXAS;Olney;3 091;14;0;1;1;12;48;25;19;4;0
TEXAS;Olton;2 090;4;0;2;0;2;35;18;16;1;4
TEXAS;Onalaska;2 852;9;0;1;0;8;61;27;20;14;0
TEXAS;Orange;18 468;86;1;7;18;60;335;93;205;37;0
TEXAS;Ore City5;1 230;5;0;0;0;5;25;17;7;1;0
TEXAS;Overton5;2 510;1;0;0;0;1;18;7;10;1;0
TEXAS;Ovilla;4 232;1;0;0;0;1;12;2;10;0;0
TEXAS;Oyster Creek5;1 170;15;0;0;0;15;29;7;19;3;0
TEXAS;Palacios;4 561;15;0;2;0;13;95;14;81;0;0
TEXAS;Palestine;18 062;99;0;19;10;70;449;95;322;32;0
TEXAS;Palmer;2 079;0;0;0;0;0;33;4;29;0;0
TEXAS;Palm Valley;1 249;0;0;0;0;0;4;0;4;0;0
TEXAS;Pampa;17 150;127;0;17;6;104;654;143;483;28;0
TEXAS;Panhandle;2 322;7;0;0;0;7;25;12;8;5;0
TEXAS;Pantego;2 556;11;1;0;4;6;134;7;96;31;0
TEXAS;Paris;24 787;252;0;29;19;204;714;178;476;60;0
TEXAS;Parker;4 951;0;0;0;0;0;30;3;27;0;0
TEXAS;Pasadena5;153 689;839;8;82;182;567;3 861;530;2 789;542;7
TEXAS;Patton Village;2 095;5;0;1;0;4;21;2;13;6;0
TEXAS;Pearland;126 206;113;3;24;46;40;2 071;247;1 719;105;1
TEXAS;Pearsall;10 604;6;0;0;1;5;133;51;69;13;0
TEXAS;Pecos5;10 451;93;3;3;3;84;186;42;120;24;5
TEXAS;Pelican Bay5;1 818;0;0;0;0;0;36;14;22;0;1
TEXAS;Penitas5;4 915;7;0;1;0;6;95;27;63;5;2
TEXAS;Perryton;8 577;11;0;2;0;9;104;24;74;6;0
TEXAS;Petersburg;1 133;3;0;0;0;3;4;2;0;2;0
TEXAS;Pflugerville;66 729;64;1;0;19;44;829;74;664;91;1
TEXAS;Pharr;80 896;235;0;50;28;157;1 423;235;1 135;53;3
TEXAS;Pittsburg;4 720;20;0;4;1;15;64;7;53;4;1
TEXAS;Plano;291 611;431;3;90;144;194;4 908;630;3 831;447;14
TEXAS;Pleasanton5;10 911;36;0;8;8;20;289;30;239;20;0
TEXAS;Ponder;2 542;2;0;1;0;1;16;7;9;0;0
TEXAS;Port Aransas;4 260;7;0;0;0;7;205;14;164;27;0
TEXAS;Port Arthur5;55 084;344;9;29;84;222;1 203;326;757;120;11
TEXAS;Port Isabel;5 058;8;1;0;0;7;148;26;122;0;0
TEXAS;Portland;17 604;20;0;1;5;14;318;33;269;16;1
TEXAS;Port Neches;12 808;37;0;6;1;30;198;35;146;17;0
TEXAS;Poteet;3 524;6;0;1;0;5;76;20;54;2;3
TEXAS;Prairie View;6 543;5;0;0;2;3;31;11;19;1;0
TEXAS;Premont;2 540;16;0;0;1;15;61;34;25;2;1
TEXAS;Primera;5 103;3;0;0;0;3;59;8;47;4;0
TEXAS;Prosper5;24 814;14;0;0;2;12;218;23;184;11;0
TEXAS;Queen City;1 450;14;1;2;0;11;26;10;15;1;0
TEXAS;Ralls;1 814;3;0;0;0;3;12;8;4;0;0
TEXAS;Rancho Viejo;2 480;1;0;0;0;1;7;2;5;0;0
TEXAS;Raymondville;10 894;126;0;7;4;115;243;108;130;5;3
TEXAS;Red Oak5;13 429;17;0;0;9;8;307;77;210;20;0
TEXAS;Refugio;2 757;3;0;0;0;3;21;5;13;3;0
TEXAS;Reno, Lamar County;3 333;8;0;0;1;7;49;5;42;2;0
TEXAS;Reno, Parker County;3 333;16;0;2;1;13;28;9;14;5;0
TEXAS;Richardson5;123 893;178;4;28;63;83;2 279;292;1 742;245;3
TEXAS;Richland Hills;8 060;39;1;7;13;18;286;32;213;41;0
TEXAS;Richmond;12 086;45;0;8;6;31;224;36;178;10;1
TEXAS;Richwood;4 007;3;0;3;0;0;69;13;49;7;2
TEXAS;Rio Grande City5;14 607;14;0;0;0;14;269;59;186;24;2
TEXAS;Rio Hondo5;2 806;7;1;0;0;6;17;8;9;0;0
TEXAS;Roanoke5;9 563;12;0;2;3;7;113;17;91;5;0
TEXAS;Rockdale;5 665;15;1;1;1;12;135;22;95;18;0
TEXAS;Rockport5;10 854;26;0;6;3;17;441;106;303;32;2
TEXAS;Rockwall;46 096;50;0;13;8;29;740;70;605;65;0
TEXAS;Roma;11 527;24;0;5;1;18;108;27;63;18;2
TEXAS;Roman Forest;2 031;3;0;0;0;3;9;0;8;1;0
TEXAS;Rosenberg;38 936;148;0;33;22;93;684;131;489;64;0
TEXAS;Round Rock;132 747;165;3;21;51;90;2 235;165;2 017;53;4
TEXAS;Royse City;13 539;22;2;7;1;12;168;15;134;19;0
TEXAS;Runaway Bay;1 579;0;0;0;0;0;3;1;2;0;0
TEXAS;Rusk;5 582;5;0;0;0;5;93;23;65;5;0
TEXAS;Sabinal;1 675;0;0;0;0;0;21;7;14;0;0
TEXAS;Sachse;26 926;13;0;3;1;9;185;24;146;15;0
TEXAS;Saginaw;24 382;45;0;29;9;7;409;47;313;49;0
TEXAS;Salado;2 375;2;0;0;0;2;32;20;9;3;0
TEXAS;San Angelo;101 072;357;5;56;32;264;3 173;512;2 437;224;7
TEXAS;San Antonio;1 559 166;11 046;105;1 630;1 965;7 346;67 422;8 172;51 469;7 781;181
TEXAS;San Augustine;1 850;0;0;0;0;0;0;0;0;0;0
TEXAS;San Benito;24 394;161;1;25;14;121;946;164;746;36;3
TEXAS;San Diego;4 226;7;0;0;0;7;0;0;0;0;0
TEXAS;San Elizario;9 129;9;0;1;0;8;34;4;26;4;0
TEXAS;San Juan;37 542;173;1;22;18;132;859;101;711;47;1
TEXAS;San Marcos;66 279;241;8;78;26;129;1 530;228;1 176;126;1
TEXAS;San Saba;3 152;8;0;1;0;7;57;24;29;4;0
TEXAS;Sansom Park Village;6 000;8;0;0;3;5;113;41;50;22;1
TEXAS;Santa Fe5;13 657;15;0;5;4;6;127;21;89;17;2
TEXAS;Santa Rosa;2 767;0;0;0;0;0;9;3;5;1;0
TEXAS;Schertz;42 337;78;0;22;9;47;559;67;458;34;1
TEXAS;Schulenburg;2 929;25;0;2;0;23;43;14;28;1;0
TEXAS;Seabrook5;14 611;20;0;10;2;8;198;32;146;20;0
TEXAS;Seagoville5;17 120;14;0;2;5;7;355;73;186;96;0
TEXAS;Seagraves;2 904;16;0;1;1;14;31;9;20;2;0
TEXAS;Sealy;6 593;11;0;0;2;9;121;36;73;12;0
TEXAS;Seguin;30 244;84;1;11;18;54;714;104;567;43;1
TEXAS;Selma;12 054;19;1;5;1;12;258;21;220;17;1
TEXAS;Seminole;7 784;11;0;2;0;9;83;18;58;7;0
TEXAS;Seven Points;1 534;8;0;1;0;7;47;11;29;7;0
TEXAS;Seymour;2 600;5;0;1;0;4;25;5;16;4;0
TEXAS;Shavano Park;4 052;2;0;0;0;2;20;4;16;0;0
TEXAS;Shenandoah;3 077;12;0;5;3;4;265;17;227;21;0
TEXAS;Sherman5;43 002;179;3;32;27;117;1 122;241;790;91;4
TEXAS;Shiner;2 181;2;0;1;0;1;3;1;2;0;0
TEXAS;Silsbee;6 650;14;1;0;1;12;69;7;47;15;1
TEXAS;Sinton5;5 373;46;0;10;2;34;190;40;136;14;0
TEXAS;Slaton;5 877;24;0;2;2;20;203;40;139;24;2
TEXAS;Smithville5;4 565;2;0;0;0;2;62;11;48;3;3
TEXAS;Snyder5;11 161;160;0;7;3;150;226;74;134;18;4
TEXAS;Socorro;34 841;43;0;5;4;34;299;38;232;29;1
TEXAS;Sonora5;2 736;3;0;1;0;2;14;3;7;4;0
TEXAS;Sour Lake5;1 887;9;0;2;0;7;25;6;14;5;0
TEXAS;South Houston;17 655;82;1;6;33;42;453;85;268;100;0
TEXAS;Southlake;33 049;10;0;0;5;5;387;30;337;20;0
TEXAS;South Padre Island;2 805;44;0;20;6;18;365;18;318;29;0
TEXAS;Southside Place;1 902;3;0;0;2;1;13;2;10;1;0
TEXAS;Spearman;3 275;3;0;0;0;3;8;3;3;2;0
TEXAS;Splendora;2 199;8;0;1;2;5;29;11;6;12;0
TEXAS;Springtown;3 102;3;0;0;0;3;63;8;55;0;0
TEXAS;Spring Valley;4 414;1;0;0;1;0;85;3;70;12;0
TEXAS;Stafford;18 380;109;1;24;31;53;592;60;490;42;0
TEXAS;Stamford;2 898;4;0;0;0;4;40;15;24;1;0
TEXAS;Stephenville;21 748;39;0;16;7;16;393;69;313;11;0
TEXAS;Stratford;2 103;0;0;0;0;0;5;1;4;0;0
TEXAS;Sullivan City5;4 152;44;0;4;0;40;59;10;47;2;0
TEXAS;Sulphur Springs5;16 220;33;0;6;7;20;169;20;118;31;0
TEXAS;Sunset Valley;683;5;0;0;2;3;135;4;126;5;0
TEXAS;Surfside Beach;594;1;0;1;0;0;24;3;19;2;0
TEXAS;Sweeny;3 745;8;0;1;3;4;68;12;55;1;0
TEXAS;Taft;2 904;9;0;3;1;5;34;10;22;2;0
TEXAS;Tahoka;2 624;1;0;0;0;1;16;6;5;5;0
TEXAS;Tatum5;1 394;2;0;0;0;2;40;19;17;4;0
TEXAS;Taylor;17 405;42;0;2;7;33;431;89;314;28;2
TEXAS;Teague;3 524;15;0;4;0;11;54;20;30;4;0
TEXAS;Temple;77 558;217;4;61;39;113;1 718;244;1 276;198;1
TEXAS;Tenaha;1 153;4;0;0;1;3;9;4;2;3;0
TEXAS;Terrell;18 395;44;2;4;8;30;631;103;465;63;0
TEXAS;Terrell Hills;5 496;2;0;1;1;0;83;52;28;3;0
TEXAS;Texarkana;37 401;157;3;33;43;78;1 710;280;1 347;83;19
TEXAS;Texas City5;49 659;199;5;29;52;113;1 400;184;1 090;126;3
TEXAS;The Colony;44 356;122;1;62;13;46;641;74;509;58;6
TEXAS;Thrall;968;3;0;1;0;2;10;4;6;0;0
TEXAS;Tioga;1 035;0;0;0;0;0;2;0;2;0;0
TEXAS;Tool;2 337;1;0;0;0;1;15;3;10;2;0
TEXAS;Trophy Club;13 031;1;0;0;1;0;64;12;49;3;1
TEXAS;Troup;2 059;8;0;1;0;7;41;9;26;6;0
TEXAS;Troy;2 044;4;0;0;0;4;30;4;23;3;0
TEXAS;Tulia;4 644;29;0;3;6;20;138;33;101;4;0
TEXAS;Tye;1 318;6;0;0;1;5;16;5;11;0;0
TEXAS;Tyler;106 851;401;0;72;58;271;3 206;439;2 597;170;0
TEXAS;Universal City5;21 062;74;0;9;22;43;577;116;416;45;4
TEXAS;University Park;25 434;6;0;1;3;2;189;18;135;36;0
TEXAS;Uvalde;16 233;53;1;10;4;38;611;69;528;14;0
TEXAS;Van;2 713;5;0;5;0;0;41;11;29;1;0
TEXAS;Van Alstyne;4 437;9;0;1;1;7;47;5;40;2;0
TEXAS;Venus5;3 986;6;0;3;0;3;20;2;17;1;1
TEXAS;Vernon5;10 312;48;0;9;4;35;191;44;137;10;1
TEXAS;Victoria;67 581;347;3;66;52;226;1 974;382;1 474;118;1
TEXAS;Vidor;10 499;20;0;1;5;14;222;74;132;16;0
TEXAS;Waco;139 870;799;10;88;133;568;4 599;784;3 492;323;9
TEXAS;Wake Village5;5 417;28;0;4;1;23;78;16;52;10;1
TEXAS;Waller;3 611;4;0;0;0;4;50;5;38;7;0
TEXAS;Wallis5;1 322;10;0;0;0;10;8;2;6;0;0
TEXAS;Watauga;24 685;39;2;4;8;25;383;29;320;34;0
TEXAS;Weatherford;32 656;50;1;22;4;23;482;53;383;46;0
TEXAS;Weimar;2 180;5;0;2;0;3;20;1;17;2;0
TEXAS;Weslaco;41 729;155;2;33;29;91;1 528;161;1 313;54;2
TEXAS;West Columbia;3 881;11;0;4;1;6;64;11;44;9;1
TEXAS;West Lake Hills;3 349;3;0;0;2;1;83;8;73;2;0
TEXAS;West Orange;3 299;13;0;3;0;10;133;7;121;5;0
TEXAS;Westover Hills;685;0;0;0;0;0;15;3;11;1;0
TEXAS;West University Place;15 818;6;0;1;4;1;124;49;68;7;0
TEXAS;Westworth5;2 720;10;0;2;2;6;207;13;188;6;0
TEXAS;Wharton;8 627;40;0;4;13;23;212;40;159;13;2
TEXAS;Whitehouse;8 945;12;0;1;2;9;72;11;59;2;1
TEXAS;White Oak5;6 345;4;0;0;1;3;95;16;70;9;0
TEXAS;Whitesboro;4 115;6;0;0;0;6;29;10;15;4;0
TEXAS;White Settlement;18 127;26;1;0;8;17;359;56;243;60;2
TEXAS;Whitney;2 188;8;0;0;0;8;55;9;40;6;0
TEXAS;Wichita Falls;104 551;364;4;103;85;172;3 183;557;2 394;232;2
TEXAS;Willis;6 587;27;0;6;5;16;156;28;116;12;0
TEXAS;Willow Park;5 808;5;0;0;2;3;43;8;33;2;0
TEXAS;Wills Point;3 684;8;0;0;1;7;52;20;24;8;0
TEXAS;Wilmer;4 916;8;0;0;5;3;111;15;84;12;1
TEXAS;Winnsboro;3 289;5;0;2;0;3;49;26;20;3;0
TEXAS;Winters;2 448;10;0;0;1;9;16;9;7;0;0
TEXAS;Wolfforth;5 445;3;0;0;1;2;53;8;39;6;1
TEXAS;Woodway;9 033;16;0;6;0;10;91;5;80;6;0
TEXAS;Wortham;1 000;7;0;1;0;6;22;11;9;2;0
TEXAS;Wylie;52 921;37;0;13;9;15;381;21;340;20;4
TEXAS;Yoakum5;5 962;20;0;3;3;14;101;69;32;0;1
UTAH;Alta;383;0;0;0;0;0;18;0;17;1;0
UTAH;American Fork/Cedar Hills5;43 610;18;0;2;4;12;817;51;736;30;2
UTAH;Aurora;1 053;0;0;0;0;0;0;0;0;0;0
UTAH;Big Water;506;3;0;0;0;3;0;0;0;0;0
UTAH;Bluffdale;15 976;25;0;9;6;10;129;35;79;15;0
UTAH;Bountiful;44 280;36;0;14;1;21;447;55;372;20;0
UTAH;Brigham City5;19 592;41;0;18;1;22;338;63;247;28;1
UTAH;Cedar City;33 614;93;0;22;2;69;632;78;510;44;0
UTAH;Centerville;18 018;21;0;13;2;6;289;61;215;13;3
UTAH;Clearfield;32 217;56;0;12;5;39;369;38;292;39;3
UTAH;Clinton;22 544;17;0;1;1;15;300;15;266;19;0
UTAH;Cottonwood Heights5;34 183;54;0;16;10;28;806;90;688;28;2
UTAH;Draper;49 112;69;0;27;5;37;906;129;722;55;9
UTAH;Enoch;7 199;20;0;1;0;19;30;7;18;5;0
UTAH;Ephraim;7 449;21;0;18;0;3;46;4;41;1;0
UTAH;Farmington;25 409;19;0;9;0;10;350;28;296;26;1
UTAH;Grantsville;11 942;36;0;12;1;23;162;27;112;23;4
UTAH;Harrisville;6 845;11;0;5;4;2;237;40;188;9;1
UTAH;Heber;17 142;11;0;4;1;6;146;18;116;12;
UTAH;Helper;2 077;5;0;2;0;3;49;13;34;2;0
UTAH;Hurricane;18 850;36;0;12;1;23;267;40;209;18;0
UTAH;Kanab;4 850;8;0;2;0;6;55;5;46;4;0
UTAH;Kaysville;32 691;23;0;10;1;12;274;44;214;16;1
UTAH;La Verkin;4 442;8;0;4;0;4;57;7;47;3;0
UTAH;Layton;78 585;129;0;46;11;72;1 558;238;1 240;80;6
UTAH;Logan;52 029;113;3;35;5;70;691;105;549;37;1
UTAH;Mapleton;10 463;2;0;1;0;1;41;4;35;2;0
UTAH;Moab;5 349;42;0;20;2;20;132;21;109;2;3
UTAH;Monticello;1 998;7;0;1;0;6;14;1;10;3;0
UTAH;Mount Pleasant;3 517;4;0;4;0;0;44;4;40;0;1
UTAH;Murray;49 642;218;0;49;31;138;2 890;423;2 062;405;1
UTAH;Naples;2 113;2;0;1;0;1;12;3;9;0;0
UTAH;Nephi;6 207;5;0;3;0;2;74;12;57;5;0
UTAH;North Ogden;20 352;17;0;6;0;11;203;44;142;17;0
UTAH;North Park;16 411;10;1;7;0;2;207;11;184;12;
UTAH;North Salt Lake;21 501;25;1;10;4;10;343;48;260;35;0
UTAH;Ogden;87 875;384;6;84;63;231;3 211;484;2 382;345;22
UTAH;Orem;98 686;89;2;37;11;39;1 970;156;1 673;141;5
UTAH;Park City;8 620;54;0;3;2;49;276;15;252;9;0
UTAH;Payson;19 981;20;0;6;3;11;323;31;272;20;
UTAH;Pleasant Grove;39 066;39;0;10;1;28;365;50;291;24;0
UTAH;Pleasant View;11 137;4;0;1;0;3;85;19;56;10;0
UTAH;Provo;117 189;135;1;44;13;77;1 767;163;1 476;128;1
UTAH;Richfield5;7 952;6;0;0;0;6;245;47;190;8;1
UTAH;Riverdale;8 821;26;0;6;8;12;559;39;491;29;0
UTAH;Roosevelt;7 189;30;0;24;0;6;213;23;169;21;2
UTAH;Roy;39 001;55;0;20;8;27;466;62;345;59;1
UTAH;Salem5;8 760;0;0;0;0;0;29;2;27;0;0
UTAH;Salina5;2 573;4;0;0;0;4;78;14;58;6;1
UTAH;Salt Lake City;202 426;1 442;13;234;403;792;11 452;1 290;8 902;1 260;30
UTAH;Sandy;97 797;187;3;48;35;101;2 368;334;1 841;193;6
UTAH;Santa Clara/Ivins;17 346;9;0;3;0;6;135;36;97;2;0
UTAH;Santaquin/Genola;14 288;8;1;3;1;3;71;11;57;3;0
UTAH;Saratoga Springs;33 647;53;0;21;4;28;259;96;152;11;0
UTAH;South Jordan;77 645;73;2;16;9;46;1 124;167;879;78;1
UTAH;South Ogden;17 215;25;0;14;1;10;263;30;200;33;0
UTAH;South Salt Lake;25 599;205;1;24;49;131;1 865;255;1 260;350;4
UTAH;Spanish Fork;40 604;7;0;2;1;4;332;38;278;16;0
UTAH;Springdale;620;0;0;0;0;0;16;2;13;1;0
UTAH;Springville;33 542;19;1;6;3;9;501;47;413;41;0
UTAH;St. George;89 160;181;2;48;13;118;1 397;229;1 023;145;3
UTAH;Sunset;5 364;12;0;0;0;12;57;13;40;4;0
UTAH;Syracuse;31 230;25;0;14;1;10;196;32;153;11;5
UTAH;Tooele;35 719;73;1;45;7;20;860;106;690;64;2
UTAH;Tremonton;9 038;14;0;6;0;8;140;40;90;10;
UTAH;Washington;29 047;29;0;8;2;19;432;52;361;19;0
UTAH;West Bountiful;5 790;11;0;7;0;4;102;10;77;15;1
UTAH;West Jordan;117 644;264;1;39;35;189;2 555;268;2 083;204;7
UTAH;West Valley;137 269;960;11;159;136;654;4 378;644;3 030;704;15
UTAH;Woods Cross;11 531;42;1;10;3;28;160;21;104;35;2
VERMONT;Barre;8 551;64;0;18;3;43;203;20;183;0;3
VERMONT;Barre Town;7 679;6;0;1;0;5;67;3;62;2;1
VERMONT;Bellows Falls;2 988;7;0;0;2;5;54;11;42;1;0
VERMONT;Bennington;14 912;63;0;3;9;51;514;67;431;16;0
VERMONT;Berlin;2 789;9;0;2;0;7;122;4;117;1;0
VERMONT;Bradford;2 701;0;0;0;0;0;19;4;14;1;0
VERMONT;Brandon;3 744;6;0;2;0;4;63;10;50;3;0
VERMONT;Brattleboro;11 401;48;0;3;6;39;616;53;554;9;2
VERMONT;Brighton;1 184;0;0;0;0;0;6;2;3;1;0
VERMONT;Bristol;3 883;1;0;1;0;0;17;3;13;1;0
VERMONT;Burlington;42 958;174;2;41;13;118;1 110;109;976;25;2
VERMONT;Castleton;4 507;3;0;0;0;3;32;8;23;1;0
VERMONT;Chester;3 018;6;0;0;0;6;16;7;4;5;0
VERMONT;Colchester;17 548;26;0;10;4;12;234;21;212;1;1
VERMONT;Dover;1 057;3;0;0;0;3;73;2;70;1;0
VERMONT;Essex;22 213;19;0;2;1;16;286;42;238;6;0
VERMONT;Fair Haven;2 554;4;0;1;0;3;35;1;32;2;0
VERMONT;Hardwick;2 852;5;0;2;0;3;28;3;25;0;0
VERMONT;Hartford;9 654;38;0;12;4;22;168;30;132;6;0
VERMONT;Hinesburg;4 601;5;1;3;0;1;23;11;9;3;0
VERMONT;Killington;757;0;0;0;0;0;1;0;1;0;0
VERMONT;Ludlow;1 876;7;0;0;1;6;13;2;11;0;0
VERMONT;Lyndonville;1 160;3;0;0;0;3;30;1;29;0;0
VERMONT;Manchester;4 242;6;0;2;1;3;54;7;47;0;0
VERMONT;Middlebury;8 776;16;0;5;0;11;118;15;101;2;0
VERMONT;Milton;11 064;11;0;5;1;5;117;14;101;2;0
VERMONT;Montpelier;7 386;11;0;6;0;5;171;7;164;0;0
VERMONT;Morristown;5 465;14;0;7;0;7;121;10;111;0;1
VERMONT;Newport;4 216;34;0;8;0;26;87;15;69;3;0
VERMONT;Northfield;5 990;13;0;1;0;12;37;3;31;3;0
VERMONT;Norwich;3 307;1;0;0;0;1;13;3;9;1;0
VERMONT;Pittsford;2 786;0;0;0;0;0;10;1;9;0;0
VERMONT;Richmond;4 178;1;0;0;0;1;13;0;13;0;0
VERMONT;Royalton;2 864;0;0;0;0;0;10;0;9;1;0
VERMONT;Rutland;15 191;67;0;13;5;49;415;64;330;21;6
VERMONT;Rutland Town;4 096;7;0;4;0;3;53;12;38;3;0
VERMONT;Shelburne;7 857;1;0;0;0;1;110;8;99;3;0
VERMONT;South Burlington;19 687;22;0;6;4;12;687;32;647;8;2
VERMONT;Springfield;8 900;25;0;8;0;17;159;25;133;1;1
VERMONT;St. Albans;6 800;51;0;6;2;43;332;19;310;3;3
VERMONT;St. Johnsbury;7 158;17;0;5;1;11;142;21;118;3;2
VERMONT;Stowe;4 452;1;0;0;0;1;48;5;42;1;4
VERMONT;Swanton;6 595;10;0;0;2;8;60;7;48;5;0
VERMONT;Thetford;2 545;2;0;1;0;1;12;4;8;0;0
VERMONT;Vergennes;2 596;5;0;1;0;4;27;3;24;0;0
